城市,板块,名称,链接,户型,面积,朝向,楼层,装修,小区,区域,总价,单价,建成时间,发布时间,关注,其他信息
上海,静安,置身黑暗，心向光明，给你充足的安全感,https://sh.lianjia.com/ershoufang/107106706599.html,2室1厅,91.05平米,南,低楼层(共24层),毛坯,天晋小区,西藏北路, 390万,"42,834元/平",1997年建,4个月以前发布,40人关注,塔楼、近地铁、VR看装修、随时看房
上海,静安,市区，地铁口，低总价，配套完善，学院资源丰富,https://sh.lianjia.com/ershoufang/107106653002.html,3室1厅,129.03平米,东 西 北,高楼层(共24层),简装,聚龙大厦,西藏北路, 750万,"58,127元/平",1996年建,4个月以前发布,24人关注,塔楼、近地铁、VR看装修、随时看房
上海,静安,内环内4轨2桥1快速通道的地段 低总价电梯房,https://sh.lianjia.com/ershoufang/107106166963.html,1室0厅,35.71平米,东南,低楼层(共32层),简装,奔腾新干线,西藏北路, 260万,"72,809元/平",2003年建,7个月以前发布,27人关注,塔楼、近地铁、VR看装修、房本满五年
上海,静安,苏河湾板块 诚意出售一房 到价即可签字 满五,https://sh.lianjia.com/ershoufang/107107475005.html,1室1厅,51.6平米,南,24层,简装,联富假日公寓,西藏北路, 480万,"93,024元/平",2007年建,20天以前发布,10人关注,板楼、VR看装修
上海,静安,内环内03年电梯房，全明户型通燃气，近3.4号地铁！！,https://sh.lianjia.com/ershoufang/107106523862.html,1室1厅,40.97平米,西,中楼层(共32层) ,简装,奔腾新干线,西藏北路, 335万,"81,768元/平",,4个月以前发布,6人关注,塔楼、近地铁、VR看装修、房本满五年
上海,静安,凤凰层在售 视野更高更阔 满五一 非高架边上,https://sh.lianjia.com/ershoufang/107106956846.html,1室2厅,70.68平米,南,高楼层(共18层),简装,精文城上城,西藏北路, 699万,"98,897元/平",2004年建,3个月以前发布,25人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,内环内好房  低总价一室户  好楼层,https://sh.lianjia.com/ershoufang/107106818167.html,1室1厅,26.9平米,北,低楼层(共7层),简装,通阁小区,西藏北路, 194万,"72,119元/平",1991年建,3个月以前发布,21人关注,板楼、近地铁、VR看装修、房本满两年
上海,静安,3/4/8号线三轨交 电梯高区低总价03年小区 看房方便,https://sh.lianjia.com/ershoufang/107106632887.html,1室0厅,34.62平米,南,高楼层(共32层),精装,奔腾新干线,西藏北路, 278万,"80,301元/平",2003年建,4个月以前发布,8人关注,塔楼、近地铁、VR看装修、房本满两年
上海,静安,中间楼层 中间楼层 中间楼层！三站就可抵达人民广场！,https://sh.lianjia.com/ershoufang/107106161596.html,1室0厅,35.63平米,南,中楼层(共7层),简装,通阁小区,西藏北路, 269万,"75,499元/平",1991年建,7个月以前发布,7人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,内环内，苏州河畔，地铁8/12号线，商场旁， 诚意出售,https://sh.lianjia.com/ershoufang/107107374672.html,1室0厅,42.42平米,南,低楼层(共26层),简装,海联公寓,西藏北路, 380万,"89,581元/平",1991年建,1个月以前发布,5人关注,板塔结合、近地铁、VR看装修、房本满五年
上海,静安,内环内低总价正气一房，近地铁，近公园！,https://sh.lianjia.com/ershoufang/107105692307.html,1室1厅,43.65平米,南,中楼层(共7层),简装,复元坊,西藏北路, 323万,"73,998元/平",1994年建,10个月以前发布,36人关注,板楼、近地铁、VR看装修、随时看房
上海,静安,静安区内环电梯一房，朝南带阳台，板块正在更新迭代。,https://sh.lianjia.com/ershoufang/107106463303.html,1室1厅,50.2平米,南,中楼层(共18层),简装,芷江公寓,西藏北路, 438万,"87,251元/平",1996年建,5个月以前发布,13人关注,塔楼、近地铁、VR看装修、随时看房
上海,静安,地铁口！公园旁！南北通全明边套两房！闸三！,https://sh.lianjia.com/ershoufang/107107061996.html,2室1厅,51.17平米,南,中楼层(共5层),毛坯,象山小区,西藏北路, 430万,"84,034元/平",1977年建,2个月以前发布,3人关注,板塔结合、近地铁、VR看装修、随时看房
上海,静安,内环内地铁口次新小区＋人广两站路＋双南户型品质小区,https://sh.lianjia.com/ershoufang/107106716223.html,2室2厅,107.43平米,南,高楼层(共28层),精装,铭德漪景庭,西藏北路, 1590万,"148,004元/平",2022年建,4个月以前发布,32人关注,板楼、近地铁、VR看装修、随时看房
上海,静安,诚售！苏河湾21年次新房 南北通两房 另有产权车位,https://sh.lianjia.com/ershoufang/107106381970.html,2室1厅,86.69平米,南,36层,精装,苏河湾中心润府,西藏北路, 1650万,"190,334元/平",2021年建,5个月以前发布,7人关注,板楼、近地铁、VR看装修
上海,静安,内环内＋8号线中兴路地铁口＋南北大两房＋精装修,https://sh.lianjia.com/ershoufang/107105884879.html,3室1厅,95.78平米,南 北,中楼层(共20层),精装,复元坊,西藏北路, 820万,"85,613元/平",1994年建,9个月以前发布,29人关注,塔楼、近地铁、VR房源
上海,静安,内环内2022年次新高品质小区8号线中兴路地铁站200米,https://sh.lianjia.com/ershoufang/107107225146.html,2室2厅,109.39平米,南 北,高楼层(共28层),精装,铭德漪景庭,西藏北路, 1680万,"153,579元/平",2022年建,1个月以前发布,7人关注,板楼、VR看装修
上海,静安,内环内高品质新小区+小高层+从未入住+附Z阁楼,https://sh.lianjia.com/ershoufang/107106611793.html,2室2厅,103.41平米,南 北,高楼层(共11层),精装,铭德漪景庭,西藏北路, 1530万,"147,955元/平",2022年建,4个月以前发布,26人关注,板楼、近地铁、VR看装修
上海,静安,苏河湾中心润府精品两房厨卫全明,https://sh.lianjia.com/ershoufang/107107315116.html,2室2厅,89.02平米,南,38层 ,精装,苏河湾中心润府,西藏北路, 1690万,"189,845元/平",,1个月以前发布,6人关注,板楼、近地铁、VR看装修
上海,静安,苏河湾C位板块纯住宅，小区标准1室户型，主卧朝南。,https://sh.lianjia.com/ershoufang/107106880920.html,1室1厅,51.6平米,南,24层,毛坯,联富假日公寓,西藏北路, 499万,"96,706元/平",2007年建,3个月以前发布,6人关注,板楼、VR房源、房本满五年、随时看房
上海,静安,大悦城旁 新上朝南一房  低总价 户型正气 诚意出售,https://sh.lianjia.com/ershoufang/107107079621.html,1室1厅,49.15平米,南,中楼层(共26层),简装,海联公寓,西藏北路, 470万,"95,626元/平",1990年建,2个月以前发布,3人关注,板塔结合、近地铁、VR看装修、随时看房
上海,静安,一站人民广场苏州河畔花园式小区大悦城旁朝南西边套,https://sh.lianjia.com/ershoufang/107107317891.html,1室1厅,39.78平米,南,20层,简装,南星小区,西藏北路, 358万,"89,995元/平",1984年建,1个月以前发布,10人关注,塔楼、近地铁、VR看装修、随时看房
上海,静安,内环内，近地铁电梯房，双南全明，满五唯 一税费少,https://sh.lianjia.com/ershoufang/107106472572.html,2室1厅,82.57平米,南,低楼层(共18层),精装,芷江公寓,西藏北路, 645万,"78,116元/平",1996年建,5个月以前发布,5人关注,塔楼、近地铁、VR看装修
上海,静安,售后公房满5 中兴路一号对过 静安内环南北全明大两房,https://sh.lianjia.com/ershoufang/107107267386.html,2室1厅,59.58平米,南 北,6层,毛坯,中兴路461弄,西藏北路, 500万,"83,921元/平",1988年建,1个月以前发布,6人关注,板楼、近地铁、VR看装修
上海,静安,静安内环  电梯房  两房一厅  直市北  业主诚意出售,https://sh.lianjia.com/ershoufang/107106731336.html,2室1厅,66.28平米,西北,高楼层(共20层),简装,永兴小马路70号,西藏北路, 465万,"70,157元/平",1985年建,4个月以前发布,9人关注,塔楼、VR看装修
上海,静安,270°转角无柱落地窗+红黄渐变外立面+下沉会所+年轻,https://sh.lianjia.com/ershoufang/107107128486.html,2室2厅,103.15平米,西 北,中楼层(共19层) ,精装,中兴路一号,西藏北路, 1500万,"145,420元/平",,2个月以前发布,4人关注,板塔结合、近地铁、VR看装修
上海,静安,内环内全明双南且南北通采光俱佳三房,https://sh.lianjia.com/ershoufang/107106304613.html,3室1厅,74.68平米,南 北,高楼层(共6层),简装,永兴路110号,西藏北路, 600万,"80,343元/平",1984年建,6个月以前发布,29人关注,板楼、近地铁、房本满五年
上海,静安,内环内，低总价，电梯，南北两房,https://sh.lianjia.com/ershoufang/107107561118.html,2室0厅,50.52平米,南,中楼层(共6层),简装,通源小区,西藏北路, 398万,"78,781元/平",1984年建,8天以前发布,3人关注,板楼、近地铁、房本满五年
上海,静安,西藏北路，尊贵血统，价格可谈，满5V1，2018年新小区,https://sh.lianjia.com/ershoufang/107107551064.html,3室2厅,142.24平米,南,31层 ,精装,新湖青蓝国际,西藏北路, 1920万,"134,984元/平",,9天以前发布,1人关注,板楼、近地铁、房本满两年
上海,静安,绿地海悦 2室1厅 南,https://sh.lianjia.com/ershoufang/107107288933.html,2室1厅,61.88平米,南,高楼层(共29层),简装,绿地海悦,西藏北路, 260万,"42,017元/平",2004年建,1个月以前发布,4人关注,塔楼、近地铁、房本满五年、随时看房
上海,静安,高区看苏州河、近万象天地、三开间朝南、采光好景观好,https://sh.lianjia.com/ershoufang/107107137817.html,2室2厅,154.42平米,南,22层,精装,华侨城苏河湾行政公馆,西藏北路, 1849万,"119,739元/平",2012年建,2个月以前发布,3人关注,板楼、近地铁、房本满两年、随时看房
上海,静安,唯诚，高经济实用3房，有燃气，3梯4户，可看东方明珠,https://sh.lianjia.com/ershoufang/107105480509.html,3室2厅,162.65平米,东 北,23层 ,精装,华侨城苏河湾行政公馆,西藏北路, 1700万,"104,519元/平",,一年前发布,5人关注,板楼、近地铁、房本满五年、随时看房
上海,静安,中心铂庭 1室0厅 南 北,https://sh.lianjia.com/ershoufang/107105997238.html,1室0厅,37.54平米,南 北,低楼层(共27层),其他,中心铂庭,西藏北路, 182万,"48,482元/平",2010年建,8个月以前发布,7人关注,塔楼、近地铁、房本满五年、随时看房
上海,静安,中心铂庭 1室1厅 南,https://sh.lianjia.com/ershoufang/107107079339.html,1室1厅,37.1平米,南,中楼层(共27层),简装,中心铂庭,西藏北路, 180万,"48,518元/平",2010年建,2个月以前发布,5人关注,塔楼、近地铁、房本满五年、随时看房
上海,静安,静安区内环内 交通便利 配套齐全 户型好,https://sh.lianjia.com/ershoufang/107105266733.html,2室1厅,74.21平米,南,中楼层(共27层),简装,中心铂庭,西藏北路, 370万,"49,859元/平",2010年建,一年前发布,50人关注,塔楼、近地铁、房本满五年、随时看房
上海,静安,水电煤全通，高区两房，看苏州河,https://sh.lianjia.com/ershoufang/107106301712.html,2室1厅,150.72平米,东南,22层,精装,华侨城苏河湾行政公馆,西藏北路, 1750万,"116,110元/平",2012年建,6个月以前发布,0人关注,板楼、近地铁、房本满两年
上海,静安,高区看苏州河，大两房，南北通，采光好，舒适宜人,https://sh.lianjia.com/ershoufang/107105388607.html,2室1厅,162.36平米,南 北,22层,精装,华侨城苏河湾行政公馆,西藏北路, 1850万,"113,945元/平",2012年建,一年前发布,5人关注,板楼、近地铁、房本满两年
上海,静安,高区少有户型 精装三房 看苏州河S湾 览陆家嘴景观,https://sh.lianjia.com/ershoufang/107104481177.html,3室2厅,192.9平米,东南 南,19层,精装,华侨城苏河湾行政公馆,西藏北路, 2850万,"147,745元/平",2012年建,一年前发布,12人关注,板楼、近地铁、房本满五年
上海,静安,绿地海悦 1室1厅 西,https://sh.lianjia.com/ershoufang/107105396257.html,1室1厅,46.37平米,西,中楼层(共29层),精装,绿地海悦,西藏北路, 265万,"57,150元/平",2004年建,一年前发布,55人关注,塔楼、近地铁、房本满五年
上海,静安,不受限制 酒店式平层 近地铁 苏州河边上 大悦城商场旁,https://sh.lianjia.com/ershoufang/107106564277.html,2室0厅,56.77平米,东,中楼层(共29层),简装,绿地海悦,西藏北路, 238万,"41,924元/平",2004年建,4个月以前发布,8人关注,塔楼、近地铁、房本满五年
上海,静安,中心铂庭 1室1厅 东,https://sh.lianjia.com/ershoufang/107104129597.html,1室1厅,46.6平米,东,中楼层(共27层),简装,中心铂庭,西藏北路, 200万,"42,919元/平",2010年建,一年前发布,15人关注,塔楼、近地铁、房本满五年
上海,静安,绿地海悦 1室1厅 南,https://sh.lianjia.com/ershoufang/107107288990.html,1室1厅,59.41平米,南,中楼层(共29层),简装,绿地海悦,西藏北路, 280万,"47,131元/平",2004年建,1个月以前发布,1人关注,塔楼、近地铁、房本满五年
上海,静安,区位优越配套齐全交通便利出租自用都合适,https://sh.lianjia.com/ershoufang/107107041030.html,1室1厅,51.73平米,南,中楼层(共28层),简装,金城大厦,西藏北路, 196万,"37,890元/平",2006年建,2个月以前发布,8人关注,塔楼、近地铁、房本满五年
上海,静安,全南两房，中区视野好，万象天地旁，交通便利,https://sh.lianjia.com/ershoufang/107106016613.html,2室2厅,159.45平米,南,23层 ,精装,华侨城苏河湾行政公馆,西藏北路, 1850万,"116,024元/平",,8个月以前发布,0人关注,板楼、近地铁、房本满五年
上海,静安,央企品质、正气三房、看陆家嘴、通燃气、私密性好,https://sh.lianjia.com/ershoufang/107106052985.html,3室2厅,162.65平米,东 北,23层 ,精装,华侨城苏河湾行政公馆,西藏北路, 1900万,"116,816元/平",,8个月以前发布,0人关注,板楼、近地铁、房本满五年
上海,静安,保本在售，苏河湾公园，外滩，华润万象天地，配套完善,https://sh.lianjia.com/ershoufang/107105457853.html,2室1厅,156平米,南,47层,精装,宝格丽酒店公寓,西藏北路, 2300万,"147,436元/平",2016年建,一年前发布,14人关注,板楼、近地铁、房本满两年
